,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph
421,JOSE,16,8/29/2023, 0600,  , TD,27.7,51.5,30.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0391821357569424
422,JOSE,16,8/29/2023,1200,  , TD,27.9,51.5,30.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3031364809316837
423,JOSE,16,8/29/2023,1800,  , TD,28.0,51.8,30.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261778908521407
424,JOSE,16,8/30/2023, 0000,  , TD,28.0,52.1,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.050322449813899
425,JOSE,16,8/30/2023, 0600,  , TD,28.1,52.1,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1515682404658603
426,JOSE,16,8/30/2023,1200,  , TD,28.1,52.1,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,JOSE,16,8/30/2023,1800,  , TD,28.2,52.1,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1515682404658236
428,JOSE,16,8/31/2023, 0000,  , TS,28.3,52.1,35.0,1009.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151568240465897
429,JOSE,16,8/31/2023, 0600,  , TS,28.6,52.1,40.0,1006.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.454704721397581
430,JOSE,16,8/31/2023,1200,  , TS,29.3,52.1,45.0,1004.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.060977683261022
431,JOSE,16,8/31/2023,1800,  , TS,30.4,52.3,50.0,999.0,30.0,30.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82377989240545
432,KATIA,67,8/30/2023, 0000,  , LO,14.9,21.3,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
433,KATIA,67,8/30/2023, 0600,  , LO,15.2,22.4,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.711201653147723
434,KATIA,67,8/30/2023,1200,  , LO,15.4,23.4,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.343784288115414
435,KATIA,67,8/30/2023,1800,  , LO,15.5,24.1,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.854551076743886
436,KATIA,67,8/31/2023, 0000,  , LO,15.8,24.8,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.496207106716275
437,KATIA,67,8/31/2023, 0600,  , LO,16.1,25.5,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48570898567428
438,KATIA,67,8/31/2023,1200,  , LO,16.5,26.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.004336530513084
439,KATIA,67,8/31/2023,1800,  , TD,17.0,27.0,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.534413425369921
440,GERT,67,9/1/2023, 0000,  , TD,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
441,GERT,67,9/1/2023, 0600,  , TD,28.8,55.7,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.063878395327723
442,GERT,67,9/1/2023,1200,  , TD,28.4,55.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839110993699378
443,GERT,67,9/1/2023,1800,  , TS,27.9,54.8,35.0,1005.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.046110731916465
444,GERT,67,9/2/2023, 0000,  , TS,27.7,54.6,35.0,1005.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0749087711167573
445,GERT,67,9/2/2023, 0600,  , TS,27.6,54.4,40.0,1003.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3426863361076617
446,GERT,67,9/2/2023,1200,  , TS,27.7,54.1,45.0,999.0,20.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26967338288941
447,GERT,67,9/2/2023,1800,  , TS,28.1,53.8,45.0,999.0,30.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.526246180735707
448,GERT,67,9/3/2023, 0000,  , TS,28.6,53.5,50.0,998.0,30.0,50.0,40.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51125198981878
449,GERT,67,9/3/2023, 0600,  , TS,29.3,53.0,50.0,998.0,30.0,50.0,40.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.505984627106075
450,GERT,67,9/3/2023,1200,  , TS,30.4,52.4,50.0,998.0,30.0,50.0,40.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.013207806680015
451,GERT,67,9/3/2023,1800,  , TS,31.9,51.6,45.0,999.0,30.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.987580468258944
452,GERT,67,9/4/2023, 0000,  , TS,33.9,50.9,45.0,1000.0,40.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.005021432254484
453,GERT,67,9/4/2023, 0600,  , TS,36.5,50.7,45.0,1000.0,40.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.999839267669774
454,GERT,67,9/4/2023,1200,  , LO,39.4,50.8,40.0,1001.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.40781500275488
455,FRANKLIN,86,9/1/2023, 0000,  , HU,36.4,59.7,75.0,975.0,120.0,140.0,140.0,80.0,80.0,80.0,70.0,40.0,40.0,50.0,40.0,20.0,
456,FRANKLIN,86,9/1/2023, 0600,  , HU,37.4,58.2,70.0,978.0,110.0,150.0,130.0,150.0,70.0,80.0,70.0,60.0,40.0,40.0,40.0,30.0,17.983415080162803
457,FRANKLIN,86,9/1/2023,1200,  , HU,38.2,56.6,65.0,982.0,100.0,160.0,120.0,220.0,50.0,90.0,80.0,80.0,30.0,30.0,50.0,50.0,17.228212139667757
458,FRANKLIN,86,9/1/2023,1800,  , EX,38.8,54.6,70.0,979.0,180.0,200.0,150.0,230.0,50.0,90.0,80.0,80.0,30.0,30.0,50.0,50.0,19.30291103068127
459,FRANKLIN,86,9/2/2023, 0000,  , EX,39.6,52.0,70.0,979.0,270.0,240.0,180.0,240.0,60.0,100.0,100.0,90.0,0.0,40.0,50.0,50.0,24.963193401054628
460,FRANKLIN,86,9/2/2023, 0600,  , EX,41.2,48.8,70.0,980.0,270.0,240.0,180.0,240.0,60.0,100.0,100.0,90.0,0.0,40.0,50.0,50.0,33.56721391059586
461,FRANKLIN,86,9/2/2023,1200,  , EX,43.0,45.9,65.0,981.0,270.0,240.0,210.0,180.0,90.0,110.0,90.0,90.0,0.0,0.0,60.0,60.0,32.301815212956534
462,FRANKLIN,86,9/2/2023,1800,  , EX,44.8,43.4,65.0,982.0,280.0,250.0,200.0,180.0,120.0,120.0,90.0,100.0,0.0,0.0,70.0,70.0,29.32252288972585
463,FRANKLIN,86,9/3/2023, 0000,  , EX,45.8,41.0,65.0,984.0,280.0,250.0,200.0,200.0,120.0,120.0,120.0,90.0,0.0,90.0,90.0,0.0,22.59345414896808
464,FRANKLIN,86,9/3/2023, 0600,  , EX,46.4,38.7,60.0,986.0,200.0,250.0,200.0,180.0,60.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,19.62127777907174
465,FRANKLIN,86,9/3/2023,1200,  , EX,47.0,36.2,55.0,988.0,130.0,250.0,220.0,180.0,0.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,20.917066390487065
466,FRANKLIN,86,9/3/2023,1800,  , EX,47.7,33.4,55.0,990.0,130.0,250.0,220.0,180.0,0.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,23.28393111718826
467,FRANKLIN,86,9/4/2023, 0000,  , EX,47.8,30.8,50.0,991.0,130.0,180.0,220.0,180.0,0.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,20.16313582939452
468,FRANKLIN,86,9/4/2023, 0600,  , EX,47.5,28.6,45.0,993.0,130.0,180.0,200.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.412277826928005
469,FRANKLIN,86,9/4/2023,1200,  , EX,47.1,27.3,40.0,994.0,0.0,0.0,200.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14822514677707
470,FRANKLIN,86,9/4/2023,1800,  , EX,46.7,26.8,40.0,995.0,0.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0576569001296505
471,FRANKLIN,86,9/5/2023, 0000,  , EX,46.0,26.6,40.0,995.0,0.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21623435691044
472,FRANKLIN,86,9/5/2023, 0600,  , EX,44.6,26.3,40.0,995.0,0.0,0.0,210.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.304025459745446
473,FRANKLIN,86,9/5/2023,1200,  , EX,42.8,25.4,40.0,995.0,0.0,0.0,210.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.040539694085435
474,FRANKLIN,86,9/5/2023,1800,  , EX,41.0,23.8,40.0,995.0,0.0,0.0,180.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85307223980345
475,FRANKLIN,86,9/6/2023, 0000,  , EX,40.1,21.6,35.0,995.0,0.0,120.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86181980036235
476,FRANKLIN,86,9/6/2023, 0600,  , EX,40.1,19.4,35.0,995.0,0.0,120.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.378408259812993
477,FRANKLIN,86,9/6/2023,1200,  , EX,41.3,17.7,40.0,993.0,0.0,120.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.278169344341567
478,FRANKLIN,86,9/6/2023,1800,  , EX,43.3,16.5,45.0,992.0,60.0,120.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.196634802686813
479,FRANKLIN,86,9/7/2023, 0000,  , EX,45.4,16.0,50.0,991.0,120.0,90.0,30.0,60.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,24.530782711067364
480,FRANKLIN,86,9/7/2023, 0600,  , EX,46.8,16.1,50.0,991.0,120.0,90.0,30.0,60.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,16.14171340805056
481,FRANKLIN,86,9/7/2023,1200,  , EX,47.7,16.3,45.0,993.0,120.0,90.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.481353085693497
482,FRANKLIN,86,9/7/2023,1800,  , EX,48.5,16.5,40.0,996.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.340053549230767
483,FRANKLIN,86,9/8/2023, 0000,  , EX,48.5,17.2,35.0,998.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.341346787129095
484,FRANKLIN,86,9/8/2023, 0600,  , EX,48.3,17.8,30.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.133020333334408
485,FRANKLIN,86,9/8/2023,1200,  , EX,47.9,18.5,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.085041325652114
486,FRANKLIN,86,9/8/2023,1800,  , EX,47.2,18.9,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639710372649331
487,FRANKLIN,86,9/9/2023, 0000,  , EX,46.3,19.1,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.483555742570413
488,FRANKLIN,86,9/9/2023, 0600,  , EX,45.3,19.4,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764828524805289
489,FRANKLIN,86,9/9/2023,1200,  , EX,44.1,19.8,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.201343594482713
490,FRANKLIN,86,9/9/2023,1800,  , EX,43.1,20.3,25.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.247259534284195
491,IDALIA,54,9/1/2023, 0000,  , EX,33.4,72.3,55.0,996.0,200.0,160.0,180.0,200.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,
492,IDALIA,54,9/1/2023, 0600,  , EX,32.7,70.5,50.0,997.0,200.0,160.0,180.0,200.0,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,19.152797005185683
493,IDALIA,54,9/1/2023,1200,  , EX,32.3,68.8,50.0,998.0,200.0,150.0,180.0,200.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,17.14105103067221
494,IDALIA,54,9/1/2023,1800,  , EX,32.1,67.1,50.0,999.0,210.0,120.0,180.0,190.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,16.724784185125163
495,IDALIA,54,9/2/2023, 0000,  , EX,31.9,65.7,50.0,999.0,180.0,150.0,180.0,190.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,13.864713855562345
496,IDALIA,54,9/2/2023, 0600,  , EX,31.8,64.7,50.0,999.0,180.0,140.0,160.0,190.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,9.849309370407203
497,IDALIA,54,9/2/2023,1200,  , EX,31.8,63.9,50.0,998.0,180.0,0.0,120.0,180.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,7.829657803132217
498,IDALIA,54,9/2/2023,1800,  , EX,31.8,63.1,50.0,997.0,180.0,0.0,120.0,170.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,7.829657803131968
499,IDALIA,54,9/3/2023, 0000,  , EX,32.0,62.2,50.0,996.0,180.0,0.0,120.0,170.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,9.095240488995131
500,IDALIA,54,9/3/2023, 0600,  , EX,32.5,61.3,50.0,994.0,180.0,0.0,120.0,170.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,10.487148893371714
501,IDALIA,54,9/3/2023,1200,  , EX,33.4,60.5,50.0,992.0,180.0,0.0,120.0,170.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,12.929617413482925
502,IDALIA,54,9/3/2023,1800,  , EX,34.9,59.7,55.0,990.0,180.0,0.0,120.0,170.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,18.88100387822269
503,IDALIA,54,9/4/2023, 0000,  , EX,36.2,58.9,60.0,988.0,180.0,0.0,120.0,170.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,16.741779432153017
504,IDALIA,54,9/4/2023, 0600,  , EX,37.6,58.0,60.0,985.0,180.0,0.0,120.0,170.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,18.127301633179957
505,IDALIA,54,9/4/2023,1200,  , EX,39.2,57.5,55.0,985.0,210.0,180.0,180.0,240.0,0.0,0.0,90.0,80.0,0.0,0.0,0.0,0.0,18.969494940185694
506,IDALIA,54,9/4/2023,1800,  , EX,40.5,57.9,55.0,986.0,210.0,180.0,180.0,240.0,0.0,0.0,90.0,80.0,0.0,0.0,0.0,0.0,15.382346302098732
507,IDALIA,54,9/5/2023, 0000,  , EX,41.1,58.7,50.0,986.0,180.0,220.0,180.0,180.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,9.816963447248567
508,IDALIA,54,9/5/2023, 0600,  , EX,41.6,59.1,50.0,986.0,180.0,220.0,180.0,180.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,6.716349440450464
509,IDALIA,54,9/5/2023,1200,  , EX,42.2,59.3,45.0,986.0,100.0,180.0,200.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.118883518621729
510,IDALIA,54,9/5/2023,1800,  , EX,42.6,59.8,40.0,987.0,100.0,180.0,200.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.268665564400492
511,IDALIA,54,9/6/2023, 0000,  , EX,42.6,60.5,35.0,988.0,50.0,180.0,180.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.933645284317151
512,IDALIA,54,9/6/2023, 0600,  , EX,42.6,61.4,35.0,991.0,50.0,180.0,180.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.628958311711563
513,IDALIA,54,9/6/2023,1200,  , EX,42.6,62.0,35.0,992.0,50.0,180.0,180.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08598551718478
514,IDALIA,54,9/6/2023,1800,  , EX,42.6,62.8,35.0,994.0,50.0,180.0,180.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.781302981087208
515,IDALIA,54,9/7/2023, 0000,  , EX,42.9,62.9,30.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5566917473481863
516,IDALIA,54,9/7/2023, 0600,  , EX,43.0,62.1,30.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.840705811366763
517,IDALIA,54,9/7/2023,1200,  , EX,43.2,61.1,30.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71797752692772
518,IDALIA,54,9/7/2023,1800,  , EX,43.6,60.1,30.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551052626126141
519,IDALIA,54,9/8/2023, 0000,  , EX,44.3,59.3,30.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.438747033375614
520,IDALIA,54,9/8/2023, 0600,  , EX,45.2,58.3,30.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.201995260813051
521,JOSE,16,9/1/2023, 0000,  , TS,31.6,52.5,55.0,996.0,30.0,30.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,
522,JOSE,16,9/1/2023, 0600,  , TS,32.9,52.4,55.0,996.0,30.0,30.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.002030144586072
523,JOSE,16,9/1/2023,1200,  , TS,34.9,51.4,50.0,997.0,40.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24.935508438914752
524,JOSE,16,9/1/2023,1800,  , TS,37.4,49.8,50.0,997.0,60.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,32.404802210910454
525,KATIA,67,9/1/2023, 0000,  , TD,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
526,KATIA,67,9/1/2023, 0600,  , TD,18.5,27.9,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78027558602748
527,KATIA,67,9/1/2023,1200,  , TD,19.3,28.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466719624684343
528,KATIA,67,9/1/2023,1800,  , TD,20.2,28.3,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588364555328225
529,KATIA,67,9/2/2023, 0000,  , TS,21.1,28.5,35.0,1005.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.585814155064964
530,KATIA,67,9/2/2023, 0600,  , TS,22.3,28.8,40.0,1004.0,70.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.186702145165995
531,KATIA,67,9/2/2023,1200,  , TS,23.5,29.4,45.0,1000.0,100.0,70.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21409559714231
532,KATIA,67,9/2/2023,1800,  , TS,24.5,30.1,50.0,998.0,100.0,70.0,0.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.668875398294077
533,KATIA,67,9/3/2023, 0000,  , TS,25.3,30.9,45.0,1000.0,70.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.437634632824109
534,KATIA,67,9/3/2023, 0600,  , TS,26.0,31.5,40.0,1002.0,60.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18690193009987
535,KATIA,67,9/3/2023,1200,  , TS,26.5,32.0,35.0,1006.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.734328051819773
536,KATIA,67,9/3/2023,1800,  , TS,26.9,32.7,35.0,1006.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54857217572472
537,KATIA,67,9/4/2023, 0000,  , TD,27.1,33.3,30.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573026945826416
538,KATIA,67,9/4/2023, 0600,  , LO,27.4,33.6,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622528993879967
539,KATIA,67,9/4/2023,1200,  , LO,27.7,34.0,30.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.349168209114549
540,KATIA,67,9/4/2023,1800,  , LO,27.9,34.4,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.680484147240507
541,KATIA,67,9/5/2023, 0000,  , LO,28.0,34.5,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5365213634294719
542,KATIA,67,9/5/2023, 0600,  , LO,28.2,34.6,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.517209721068373
543,KATIA,67,9/5/2023,1200,  , LO,28.3,34.6,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151568240465897
544,KATIA,67,9/5/2023,1800,  , LO,28.3,34.2,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.055717175811348
545,KATIA,67,9/6/2023, 0000,  , LO,28.0,33.7,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.140725667518416
546,KATIA,67,9/6/2023, 0600,  , LO,27.6,33.1,25.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.653307298981784
547,KATIA,67,9/6/2023,1200,  , LO,27.4,32.2,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.477165175399914
548,KATIA,67,9/6/2023,1800,  , LO,26.7,31.8,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.044810694538516
549,KATIA,67,9/7/2023, 0000,  , LO,26.0,31.8,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.060977683260985
550,KATIA,67,9/7/2023, 0600,  , LO,25.4,32.2,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.060223011970647
551,KATIA,67,9/7/2023,1200,  , LO,24.6,32.7,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.587808645610378
552,KATIA,67,9/7/2023,1800,  , LO,24.0,33.8,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.454504868757724
553,KATIA,67,9/8/2023, 0000,  , LO,23.2,34.8,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.007992371601517
554,KATIA,67,9/8/2023, 0600,  , LO,22.3,36.0,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42593931001865
555,KATIA,67,9/8/2023,1200,  , LO,21.5,37.6,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.419483587891744
556,KATIA,67,9/8/2023,1800,  , LO,20.5,39.2,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.699819744327588
557,KATIA,67,9/9/2023, 0000,  , LO,19.6,40.9,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.109273115642655
558,KATIA,67,9/9/2023, 0600,  , LO,18.4,42.0,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.286705599140834
559,KATIA,67,9/9/2023,1200,  , LO,17.6,42.9,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49171556929287
560,KATIA,67,9/9/2023,1800,  , LO,16.8,43.7,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.740442630384019
561,KATIA,67,9/10/2023, 0000,  , LO,16.0,44.5,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.766153252406397
